business_id,full_address,active,categories,review_count,business_name,latitude,longitude,stars,,
-r0wNFCnAkK8DjMnv3L6Zg,13818 N 51st Avenue Glendale AZ 85306,TRUE,Nightlife Restaurants,6,Copper Door Bar,33.623079,-112.178903,3,,
-Rj4yXguyZ06ZMPMmoR9tg,1095 W Queen Creek Rd Chandler AZ 85248,TRUE,American (Traditional) Restaurants,25,Keegan's Grill & Taproom,33.261731,-111.860845,3.5,,
-rOS0SknqQRJabyEX6r_TQ,2475 E Baseline Rd Phoenix AZ 85042,TRUE,Veterinarians Pets,5,Banfield Pet Hospital,33.377658,-112.028214,3.5,,
-S7aL8dVIiXjCdbTZVn8uA,5224 N 7th Street Phoenix AZ 85014,TRUE,Pizza Restaurants,11,Manhattan Pizzeria and Subshop,33.513796,-112.065194,3,,
-sAoGZTnFtDZUY9JYWHqlg,7277 East Camelback Rd Scottsdale AZ 85251,TRUE,Hotels & Travel Event Planning & Services Hotels,122,W Scottsdale,33.502065,-111.92426,3.5,,
-sC66z4SO3tR7nFCjfQwuQ,401 W Clarendon Ave Phoenix AZ 85013,TRUE,Mexican Restaurants,549,Gallo Blanco Cafe,33.49112,-112.079081,4,,
-SfUBPZcJ6uw2cVlc6dk-Q,16089 N Bullard Ave Surprise AZ 85374,TRUE,Libraries Public Services & Government,6,Northwest Regional Library,33.629861,-112.375857,4.5,,
-sHaV6At__T1RJQXiR6d0g,1 N 1st St Ste 100 Phoenix AZ 85004,FALSE,Breakfast & Brunch Restaurants,29,First Watch,33.4492,-112.0696,3,,
-SS0C3OoPhVVBFCFfDWB2A,9802 N 7th Street Phoenix AZ 85020,FALSE,Restaurants,4,Tacos Jalisco,33.575297,-112.065316,3.5,,
-ssS6vsRYRvJgTRt5BawTw,Glendale AZ 85308,TRUE,Plumbing Home Services,7,Renaissance Plumbing LLC,33.669004,-112.17879,5,,
-sTBvM1pOpZts9dnJ6_5Xw,2200 N Arizona Ave Ste 7 Chandler AZ 85225,TRUE,Fast Food Sandwiches Restaurants,6,Subway,33.34058,-111.841934,4,,
-svamR1_OzUeiZkZf4qotw,600 N 4th St Ste 706 Phoenix AZ 85007,TRUE,Photographers Event Planning & Services,8,Tyson Crosbie Photography,33.4508,-112.0911,5,,
-SxeUGqnKy8YiEV5YA42Jw,8160 N 91St Avenue Peoria AZ 85345,TRUE,Active Life Gyms Trainers Fitness & Instruction,8,LA Fitness,33.554311,-112.255006,3.5,,
-tBiXT917wKlr6n9wSqViw,2240 E Williams Field Rd Gilbert AZ 85295,TRUE,Steakhouses Restaurants,68,The Keg Steakhouse & Bar,33.307325,-111.741712,3.5,,
-Tc8XH5AovlSX3_tEmGerg,3440 E Hawes Rd Mesa AZ 85212,TRUE,Active Life Amusement Parks Shopping Toy Stores,4,Mooster's Mootique,33.352666,-111.653604,5,,
-tGrdYQlmuxhvKjQXScA5Q,Ahwatukee AZ 85048,TRUE,Local Services Carpet Cleaning,3,Healthy and Clean Living Environments,33.34167,-111.98333,5,,
-tNKk-eCLk_acdp4vEYcpw,5679 W Northern Ave Glendale AZ 85301,TRUE,Buffets Restaurants,23,Golden Corral Steak & Buffet House,33.552624,-112.181592,3,,
-TNwWa_OGPmZoBFl25zdYA,17650 W Elliot Rd Ste A-155 Goodyear AZ 85338,TRUE,Breakfast & Brunch Restaurants,4,Oasis Bagels,33.357452,-112.429659,5,,
-u-B9Rm3DHpLThpakVXH3w,Phoenix AZ 85003,TRUE,Active Life Sports Clubs,5,World Adult Kickball Association - WAKA,33.449188,-112.0772,4,,
-UHDEY88hqUtrTPWfQ5CgQ,4403 S Rural Road Tempe AZ 85282,TRUE,Restaurants,5,Denny's Restaurant,33.38463,-111.925863,4,,
-UnYs8XvV1M983xZoREdng,7035 E Main St Scottsdale AZ 85251,TRUE,Bars Food Arts & Entertainment Venues & Event Spaces Wine Bars Wineries Event Planning & Services Nightlife,74,Su Vino Winery,33.492517,-111.930037,4,,
-uSHlr8Wk6f8ewVEgsvcWQ,640 S Mill Ave Ste 118 Tempe AZ 85281,TRUE,Breakfast & Brunch Diners Restaurants,6,Devil's Diner,33.424141,-111.940074,4,,
-UT6IHfVW_2yzz1bf8WI5g,110 E Roosevelt Ave Ste C Phoenix AZ 85004,FALSE,Mexican Vegan Restaurants,29,Tediberto's,33.458781,-112.072274,3.5,,
-ux2HqhfQqldjxSt8vdSwQ,2121 N 83rd Ave Phoenix AZ 85035,TRUE,Arts & Entertainment Nightlife Music Venues,19,Cricket Wireless Pavilion,33.470823,-112.232875,3.5,,
-v8FrfMccLpIzong9XpiuQ,990 N Arizona Ave Chandler AZ 85225,TRUE,Fast Food Restaurants,3,McDonald's,33.320454,-111.841607,1.5,,
-vaGR2CXNS4NZrMdctSkGA,4333 W Indian School Rd Phoenix AZ 85031,TRUE,Mexican Restaurants,13,Los Reyes de la Torta,33.494288,-112.153053,4,,
-vBrVSZBtqbDgPAbGQ4ZYQ,Phoenix AZ 85034,TRUE,Local Services Junk Removal & Hauling,4,The Junk Guys,33.421714,-111.977901,5,,
-vF04fhPCoSdqgIhAZm0wQ,4494 W Peoria Ave Glendale AZ 85302,TRUE,Bars Restaurants American (Traditional) Nightlife Chicken Wings,17,Marc's Sports Grill & Nightlife,33.583144,-112.155301,3,,
-vHWAsiX0iHWJw-pkqv32Q,3111 W Chandler Blvd Chandler Fashion Center Chandler AZ 85226,TRUE,American (New) Sushi Bars Restaurants,90,Kona Grill,33.302246,-111.897967,3.5,,
-Vp12-UIQIh2zeM6SPj9FA,14740 N Northsight Boulevard Scottsdale AZ 85260,FALSE,Mexican Restaurants,9,Prickly Pear Fresh Mexican Grill,33.619412,-111.898093,4,,
-wiXVXRj_Vk3H36PMzQYUQ,Salon Boutique 9689 N Hayden Rd Ste 15 Scottsdale AZ 85258,TRUE,Beauty & Spas Nail Salons,3,La Femme Salon,33.574618,-111.903702,5,,
-wTzMnejWNzPZZ1ntfkFYw,2375 E. Camelback Rd Suite 500 Phoenix AZ 85016,TRUE,Shopping Jewelry,4,Valley Goldmine,33.508615,-112.030774,4.5,,
-wwJIaO7-diyEqxGwZKVuQ,2155 E University Dr Tempe AZ 85281,TRUE,Sandwiches Restaurants,7,Sub Factory,33.421385,-111.893092,3.5,,
-WXH-j7_Ugm6phJDdY5bzw,2053 S Alma School Rd Mesa AZ 85210,TRUE,American (Traditional) Restaurants,6,Applebee's Neighborhood Grill & Bar,33.377594,-111.859711,2.5,,
-wymeGehHwL9ALaE_NFCXA,1646 W Montebello Ave Phoenix AZ 85015,TRUE,Shopping,24,Costco,33.520692,-112.095189,4,,
-WZIxGXJHMGidZXRhKxP3w,21001 N Tatum Blvd #88 Phoenix AZ 85050,TRUE,Breakfast & Brunch American (Traditional) Restaurants,35,Mimi's Cafe,33.678615,-111.974607,3,,
-xBv8p9jzOkMyGlY07FMTA,3210 W Bell Rd Ste 100 Phoenix AZ 85053,TRUE,Fast Food Sandwiches Restaurants,5,Subway,33.64017,-112.128851,3,,
-xFO1E3OiDMmdqdjwUM_DA,3001 N Hayden Rd Scottsdale AZ 85251,TRUE,Mexican Restaurants,37,Losbetos Mexican Food,33.4821,-111.908767,3.5,,
-XlBQrxN_ZB3MZKxLBeAjA,2420 W Northern Ave Phoenix AZ 85021,FALSE,Bakeries Food American (Traditional) Restaurants,4,Marie Callender's,33.553314,-112.110784,3.5,,
-XoFkjdXb5ZIXwoZdjJtoQ,2009 N Scottsdale Rd Scottsdale AZ 85257,TRUE,Fast Food Pizza Restaurants,4,Papa John's Pizza,33.472758,-111.926506,3.5,,
-Xt7W-mrOxl5MOd1czahCQ,1995 N Arizona Ave Chandler AZ 85225,TRUE,Automotive Gas & Service Stations,7,Quiktrip,33.334509,-111.841073,5,,
-x_jL2OCWPdObGTOwIpN4w,891 E Baseline Rd Gilbert AZ 85233,TRUE,Food Coffee & Tea,26,It's A Grind Coffee House,33.378839,-111.812007,4.5,,
-Y2rZMPttQqKXD_XJPQerA,844 N Promenade Pkwy Casa Grande AZ 85294,TRUE,Mexican Restaurants,7,Rubio's Fresh Mexican Grill,32.881807,-111.68127,3.5,,
-ykt2ZJdTWVkset3C27_LA,Phoenix AZ,TRUE,Automotive Body Shops,6,Ding Doctor AZ,33.448377,-112.074037,5,,
-yPdEze6bYRV2Sm1t4XJhg,1928 E Highland Ave Phoenix AZ 85016,FALSE,Burgers Restaurants,3,Fuddruckers,33.505692,-112.040429,4,,
-YtGU_1Sc1E57-gJfUcDTw,4501 N. Scottsdale Rd. Scottsdale AZ 85251,TRUE,Women's Clothing Men's Clothing Fashion Shopping Accessories,12,American Apparel,33.502499,-111.925895,3,,
-yxfBYGB6SEqszmxJxd97A,6106 S 32nd St Phoenix AZ 85042,TRUE,Wine Bars Bars American (New) Nightlife Restaurants,109,Quiessence Restaurant,33.390792,-112.012504,3.5,,
-yzbXeIf2QuN19kC-M-KFQ,5023 N 18th Street Phoenix AZ 85016,TRUE,Home Services Real Estate Apartments,4,Aimco Colonnade Gardens Apt,33.510436,-112.042033,1,,
-zcZNlO0JwZHppan8rGkBQ,Phoenix Sky Harbor Int'l Airport Terminal 4 Phoenix AZ 85073,TRUE,American (Traditional) Restaurants,26,Chili's Too,33.4499,-112.0739,3,,
-ZN2OT0TcgjzRAQlBvGEBQ,3420 E Bell Rd Phoenix AZ 85032,TRUE,Arts & Entertainment Cinema,18,Harkins North Valley 16,33.641282,-112.008357,3.5,,
-zRuiAAK1FpbQDcw1fbrUA,17010 N Scottsdale Road Scottsdale AZ 85255,TRUE,Hotels & Travel Event Planning & Services Hotels,4,Courtyard by Marriott,33.639595,-111.926432,3.5,,
-ZtFs3P1zKFv4RtY7iyssA,4747 N 7th St. Ste 424 Phoenix AZ 85014,TRUE,Mass Media Radio Stations,6,Movin' 97.5 - KMVA FM,33.507592,-112.063896,3.5,,
-ZXq0YMt2iOK4VRIqPcSCw,One E Washington Phoenix AZ 85004,TRUE,Shopping Centers Shopping,47,CityScape,33.448186,-112.073133,3,,
-_0Dx-cEvnQ0w2mauUpyXA,111 W Monroe St Ste 131 Phoenix AZ 85003,TRUE,Health & Medical Dentists General Dentistry Cosmetic Dentists,30,Downtown Phoenix Dental,33.450047,-112.075677,4.5,,
-_JBgygYYD_UkuD-GVTp6A,395 N Litchfield Rd Goodyear AZ 85338,TRUE,Sandwiches Restaurants,5,Schlotzsky's,33.451414,-112.357595,3.5,,
-_K8AE722c1u9Dsa8jo_vg,10520 E Apache Trl Apache Junction AZ 85120,TRUE,Shopping Nurseries & Gardening Home & Garden,6,Tropica Mango Rare and Exotic Fruit Nursery,33.415352,-111.603996,4,,
-_Ke8q969OAwEE_-U0qUjw,18555 N 59th Ave Glendale AZ 85308,FALSE,Food Beer Wine & Spirits Restaurants,6,Jug 'n Barrel Wine Shop,33.65387,-112.186271,4.5,,
-_npP9XdyzILAjtFfX8UAQ,6025 N 27th Avenue Ste 24 Phoenix AZ 85073,TRUE,Vietnamese Sandwiches Restaurants,15,Thao's Sandwiches,33.4499,-112.0739,3,,
-_R8e87VykfxZxRz8Sosqw,710 W Elliot Rd Ste 105 Tempe AZ 85284,TRUE,Beauty & Spas Nail Salons,10,Liberty Nails,33.349233,-111.952101,4,,
-_v2x-BHC0awbCykFJEmHg,Lakeshore Towers 60 E. Rio Salado Parkway 9th Floor Tempe AZ 85281,TRUE,Web Design Graphic Design Public Relations Professional Services,5,Cloud Nine Labs,33.430397,-111.937753,5,,
-_wk7WTa_ZJWFF_i5v_w,1170 E Northern Ave Phoenix AZ 85020,TRUE,Bars Sports Bars Nightlife,5,North Central Sports Bar,33.553199,-112.057135,4,,
0-A_cxbEmlkkq0362cvi3A,6032 E Cave Creek Rd Cave Creek AZ 85331,TRUE,Food Street Vendors Hot Dogs Restaurants,4,Hot Dog Guy,33.833659,-111.950347,4.5,,
0-JuUsqksiNbEOOkTGMNDw,9925 W Camelback Road Phoenix AZ 85037,TRUE,Food Coffee & Tea,9,Starbucks Coffee Company,33.507978,-112.275337,4.5,,
0-KOpYSe9aQTAfM38f47HQ,11209 N Tatum Boulevard Suite 180 Phoenix AZ 85028,TRUE,Doctors Health & Medical,3,Paradise Valley Family Medicine,33.587962,-111.977735,5,,
01cEFI5Pq_RyEwM3GSTopQ,7293 N Scottsdale Rd Scottsdale AZ 85258,TRUE,Bars Sports Bars Nightlife,67,Blue 32 Sports Grill,33.542167,-111.925061,3.5,,
01cQQpeEwWpzTgv6YUQhAQ,20280 N 59th Avenue Glendale AZ 85308,TRUE,Hair Salons Beauty & Spas,4,Mario's Hair Company,33.670438,-112.18793,4.5,,
01euuGhBwvcDhl9KcPTang,35 N Country Club Dr Mesa AZ 85201,TRUE,Breakfast & Brunch Fast Food Mexican Restaurants,4,El Salsita,33.416183,-111.839574,2,,
022T8YSRmb3b1BfwzO3F7Q,9027 E Via Linda Scottsdale AZ 85258,TRUE,Active Life Bowling,19,Brunswick Via Linda Lanes,33.569372,-111.885574,4,,
03m0CGFwEInR8ZBGrqmO7w,6426 S McClintock Dr #104 Tempe AZ 85283,TRUE,Used Vintage & Consignment Fashion Shopping,5,Turn Style Consignment,33.363476,-111.911222,3,,
04HakCR6gEeRYNAoKxkppQ,1602 E Mcdowell Rd Phoenix AZ 85006,TRUE,Mexican Restaurants,3,Hacienda Restaurant,33.466038,-112.047341,2.5,,
04Jrd2zSzwHwmBqdKQDmIw,929 N Dobson Rd Ste 102 Mesa AZ 85201,TRUE,Japanese Restaurants,11,Yogis Grill,33.429247,-111.874267,3.5,,
04ooBGyXogN57dhLgJaQ1Q,1919 E Camelback Rd Phoenix AZ 85016,TRUE,Fashion Shopping Accessories Party & Event Planning Event Planning & Services Women's Clothing,3,Priceless Clothing Company,33.509002,-112.040999,3,,
04SKYBXRAqeYIuuVDzwKNg,325 W Elliot Rd Tempe AZ 85284,FALSE,Tex-Mex Restaurants,10,Moe's Southwest Grill,33.349084,-111.944918,3,,
05aRozN6msYyyJIh8UEahQ,8047 N 35th Avenue Phoenix AZ 85051,TRUE,Active Life Gyms Fitness & Instruction,3,Pure Fitness,33.554189,-112.133785,2.5,,
05znNZZrJXlp64r-R3S7Ug,1007 Grand Ave Phoenix AZ 85007,TRUE,Arts & Entertainment Art Galleries Shopping,3,Jordre Studio,33.454619,-112.086369,4.5,,
06A3s7Ji-kJQbVxC6QbdNg,10802 N 43rd Ave Glendale AZ 85304,TRUE,Pool Halls Nightlife,3,Trickshot Billiards And Hookah,33.583672,-112.151657,4,,
06kfoeRs9Acj82Yl3i9p_w,3425 E Baseline Rd Ste 101 Gilbert AZ 85234,TRUE,Bakeries Food Sandwiches Restaurants,45,Wildflower Bread Company,33.378674,-111.757599,4.5,,
06Rbm5JrkxQHz7yNTaPwaQ,14239 W Bell Rd Ste 210 Surprise AZ 85374,TRUE,Doctors Health & Medical Obstetricians & Gynecologists,4,Premier Care for Women,33.637391,-112.366887,4,,
07a5t3hYhtPHlBviiETUpA,5120 S Lakeshore Dr Tempe AZ 85282,TRUE,Banks & Credit Unions Financial Services,3,Wells Fargo Bank,33.378324,-111.920714,5,,
07cTodzpVqswCRGCHG7aHg,5511 W Bell Road Glendale AZ 85308,TRUE,Hotels & Travel Event Planning & Services Hotels,4,Quality Inn & Suites At Talavi,33.638694,-112.179116,2.5,,
07OyvsOpqTWuyTtvE4_gcA,1245 W Baseline Rd Ste 101 Mesa AZ 85202,FALSE,Thai Restaurants,60,Palee's Crown,33.37831,-111.861418,4,,
07UqHgBkJ4Kach2sVT2FdQ,16918 E Colony Dr Fountain Hills AZ 85268,TRUE,Local Services Pest Control,5,Cummings Termite & Pest Control,33.597132,-111.715264,3,,
08eBj_o6oTncJR0ylM8qSg,8053 E Indian School Rd Scottsdale AZ 85251,TRUE,Chinese Restaurants,5,Rice Garden,33.494832,-111.906469,4,,
08In-bFs8JOmSTDlQ0BfFw,4825 E Warner Rd Phoenix AZ 85044,TRUE,Pizza Restaurants,3,Chuck E Cheese's Pizza,33.330765,-111.981399,3.5,,
08NQu7YaKY3m500DS7e5Tw,7700 W Arrowhead Towne Center Glendale AZ 85308,TRUE,Cajun/Creole Restaurants,3,Bourbon Street Grill,33.641598,-112.225578,2.5,,
08OcGan0xiT6I_oJ2loLMA,50 W Jefferson St Ste 100 Phoenix AZ 85004,TRUE,Food Grocery,18,Oakville Grocery,33.447454,-112.07454,3.5,,
08u8R53F7kT6avQbIrLhvQ,3850 S McQueen Rd Chandler AZ 85286,TRUE,Active Life Parks,13,Paseo Vista Recreational Area,33.250775,-111.826076,4.5,,
08Z_Zzp8PyEmWWpYurIO-Q,8787 N Scottsdale Rd Paradise Valley AZ 85253,TRUE,Asian Fusion Chinese Restaurants,12,Pei Wei Asian Diner Shops At Gainey Ranch,33.56715,-111.925924,3,,
09dr3kXV8Ff42Ur3mCh3LA,4940 E Ray Rd Chandler AZ 85044,TRUE,Pizza Restaurants,8,Peter Piper Pizza,33.319842,-111.97566,3.5,,
09Kv1q51BlUyLznzNnL5Xw,4440 N Miller Road Scottsdale AZ 85251,TRUE,Food Grocery,3,Circle K Stores,33.50165,-111.917857,3.5,,
09nlgfIqh29b_zVXPdmySg,1720 S Power Rd Mesa AZ 85206,FALSE,American (Traditional) Restaurants,8,T.G.I. Friday's,33.3846,-111.68573,3.5,,
09QAAACarx9CzLsbRjOuUg,1425 S Alma School Rd Ste 102 Mesa AZ 85210,TRUE,Shopping Home Services Internet Service Providers Mobile Phones Professional Services Electronics,3,Verizon Wireless,33.387235,-111.857043,3.5,,
09YNMPANM20sCJkVvMC1vg,109 E Southern Ave Tempe AZ 85282,TRUE,Tanning Massage Beauty & Spas,4,Club Tanning,33.392875,-111.937571,4.5,,
0a8hLC1V7jgOjRigoBohAg,155 W Hampton Ave Mesa AZ 85210,TRUE,Active Life Mini Golf Amusement Parks Event Planning & Services Party & Event Planning,39,Golfland Sunsplash,33.388095,-111.836486,3.5,,
0AkoILvIy27Ss3UYxUGiHg,10227 N Metro Pkwy E Phoenix AZ 85051,TRUE,Thai Laotian Restaurants,3,Sabaidee Thai Cuisine,33.58036,-112.120514,4.5,,
0Apb1P7RzbQEkeJDuywlPQ,4230 S 48th St Phoenix AZ 85040,FALSE,Pubs Bars American (Traditional) Nightlife Restaurants,10,George & Dragon II English Restaurant Pub,33.408904,-111.978349,2.5,,
0AZiq_OMKs3I9lTmwd5PSg,3223 E Camelback Rd Phoenix AZ 85018,TRUE,Restaurants Italian,39,Tommy V's Osteria and Pizzeria,33.509672,-112.01249,3.5,,
0b-zTb8lUrUAOTyGLuZ2KA,21705 N 19th Ave Ste 114 Phoenix AZ 85027,TRUE,Local Services Dry Cleaning & Laundry,4,Deluxe Dry Cleaners,33.681515,-112.099643,3.5,,
0Bilf-3-J8hIekQVWyRGWg,17191 N Litchfield Rd Surprise AZ 85374,TRUE,Greek Restaurants Mediterranean Italian,7,Mike's Greek & Italian Cuisine,33.640318,-112.359432,3,,
0BpMvu5B9fY-KEbOuxLtFQ,2945 E Bell Rd Ste 102 Phoenix AZ 85032,TRUE,Japanese Restaurants,54,Kampai,33.639952,-112.019165,3.5,,
0bQEsXnD6y38Fissudcq3g,5000 S Arizona Mills Cir Tempe AZ 85282,TRUE,Department Stores Fashion Shopping,4,Marshalls,33.385285,-111.964558,3.5,,
0bQiWdKxj2EmsGYRVC9qyA,8877 N 107th Ave Ste 309 Peoria AZ 85345,TRUE,Asian Fusion Restaurants,18,T & J Asian Cuisine,33.564316,-112.287647,4,,
0BScRHEa2lVBCY4spkhmvQ,7555 E Eagle Crest Dr Mesa AZ 85207,TRUE,American (New) Restaurants,4,Grille At Las Sendas Golf Club,33.48904,-111.670883,3,,
0BYuj1cOFkqdcnd653bcbw,7120 E Indian School Rd Scottsdale AZ 85251,TRUE,Hair Salons Beauty & Spas Nail Salons,3,Michael V Salon,33.495013,-111.927512,4.5,,
0CFBeDV58e3uH4vsKggEmQ,668 N 44th St Phoenix AZ 85008,TRUE,Health Markets Food Specialty Food,6,Healthy Chinese Herbs,33.455291,-111.98787,4,,
0CG3ns3gwWV5nOnfzSfUIQ,980 N. Dysart Road Goodyear AZ 85338,TRUE,American (New) Diners Restaurants,50,Black Bear Diner,33.443585,-112.341106,4,,
0COaKgRuDzBisc2AxcLzMA,7770 E Mcdowell Rd Scottsdale AZ 85257,TRUE,Shopping Drugstores,7,Fry's & Fry's Marketplace,33.465858,-111.913374,3,,
0db71MbrvcJnyk71COCJBg,5057 N 35th Ave Phoenix AZ 85017,TRUE,Chinese Restaurants,121,Great Wall Cuisine,33.510874,-112.134201,3.5,,
0De3TQ_uSOXwgduKL0va3w,742 E McDowell Rd Phoenix AZ 85006,TRUE,American (Traditional) Fast Food Restaurants,4,Sonic Drive-In,33.466215,-112.063247,3,,
0deS4g2xR4SjvjHNeHUc-A,6170 W Chandler Boulevard Chandler AZ 85226,TRUE,Food Grocery,9,Ashoka Indian Groceries,33.306057,-111.948423,3,,
0dIChGWBs9ueUXl0hhkw2w,4041 N 15th Ave Phoenix AZ 85015,TRUE,Greek Mediterranean Sandwiches Restaurants,79,Crazy Jim's Restaurant,33.494367,-112.091252,4,,
0dORc6ckZw5HezR3BuSsqw,2022 N 7th St Phoenix AZ 85004,TRUE,Vegetarian Vegan Restaurants,111,Green New American Vegetarian,33.470202,-112.065319,4.5,,
0DvsBDG0CEwIK8uQxUGiOQ,1533 W Elliot Rd Gilbert AZ 85233,FALSE,Burgers Restaurants,18,Red Bird Cafe,33.34927,-111.822446,4,,
0eaY084BNQPQGQ9YghbQAw,4132 E Mcdowell Rd Ste 7 Phoenix AZ 85008,TRUE,Bars Sports Bars Nightlife,4,Shooters Bar,33.46625,-111.992038,4.5,,
0EBR4wDqtkbMC-wghpctEg,550 W Bell Rd Phoenix AZ 85023,TRUE,Japanese Restaurants,9,Samurai Sam's Teriyaki Grill,33.64059,-112.081199,3,,
0EE3BohGb4lxWRnHLiqNnw,124th St & Via Linda Scottsdale AZ 85255,TRUE,Active Life Hiking,17,Lost Dog Wash Trail,33.589622,-111.81343,4.5,,
0eQbLuTmlkIzOF85LsGfsA,3931 S Gilbert Road Gilbert AZ 85296,TRUE,Shopping Eyewear & Opticians,4,Target Optical,33.278958,-111.785922,4,,
0erbONkOO256HNzuIllFig,12621 N Tatum Blvd Phoenix AZ 85032,FALSE,Comic Books Shopping Books Mags Music & Video,4,Atomic Comics,33.602977,-111.978288,4.5,,
0eSkAhHp8w94G4SqwfsU8w,7014 E Camelback Rd Scottsdale AZ 85251,TRUE,Women's Clothing Men's Clothing Fashion Shopping,4,G-Star Raw Store Scottsdale,33.502346,-111.92752,4,,
0f1oltdXd_3elbeLPK49Og,7425 E. Shea Blvd. Ste. 108 Scottsdale AZ 85260,TRUE,Health & Medical Urgent Care,4,NextCare Urgent Care,33.58128,-111.921158,3,,
0f4IQo7Odn7nvvO4TCAGAw,2985 S Alma School Rd Chandler AZ 85286,TRUE,Mexican Restaurants,3,Carl's Jr,33.262216,-111.858286,3,,
0F8fCVDXfGU5OOKWWQbr0w,13048 W Rancho Santa Fe Blvd Ste 114 Avondale AZ 85392,TRUE,Health & Medical Dentists General Dentistry Cosmetic Dentists,3,Rancho Santa Fe Dental Group,33.460927,-112.338207,4.5,,
0fcAt0wsVwvGSj8SDt7chA,22005 S Ellsworth Road Queen Creek AZ 85242,TRUE,Food Grocery Convenience Stores,5,Discount Beverage Outlet,33.248292,-111.634481,4,,
0flaoi5DDGt-FLbmhVprmA,20930 N Tatum Boulevard Ste. 110 Phoenix AZ 85050,TRUE,Local Services Shipping Centers Printing Services,4,FedEx Office Print & Ship Center,33.675447,-111.977985,3,,
0flx66ysNDgWXO9iVdhFcg,1 E Washinton St Ste 130 Phoenix AZ 85004,TRUE,Women's Clothing Men's Clothing Fashion Shopping Shoe Stores,3,Republic of Couture ROC,33.448233,-112.073785,4,,
0FNFSzCFP_rGUoJx8W7tJg,2149 W Wood Dr Phoenix AZ 85029,TRUE,Sporting Goods Bikes Shopping,5,Bike Doctor,33.604054,-112.105933,5,,
0G-zqtH6hRTu4uxRwA-Gpg,2325 N 7th St Phoenix AZ 85006,FALSE,Food Coffee & Tea,36,Drip Coffee Lounge,33.474137,-112.064967,3.5,,
0g0Z7doVpASXNiQDn9b6EA,Phoenix AZ 85018,TRUE,Photographers Event Planning & Services Pets,5,A Dog's Life Photography,33.49622,-111.964173,5,,
0GHzsPl-NjCdGjr678_Kvg,1925 E Brown Rd Mesa AZ 85203,TRUE,Tanning Beauty & Spas,3,Malibu Tanning Club,33.437176,-111.789654,4.5,,
0gQrhOYWdO0XVZEKtOrvaA,3004 E Bell Rd Phoenix AZ 85032,TRUE,Restaurants Pizza Italian,35,Red Devil Italian Restaurant,33.64066,-112.018046,4,,
0GRYyMRzwA9WYc8UTB2nRA,1435 W Southern Ave Mesa AZ 85202,TRUE,Discount Store Shopping,20,Dillard's Clearance Center,33.389255,-111.862726,4,,
0Gu2cpJ5x9ZZfDDHohBY_A,16223 N Scottsdale Rd Scottsdale AZ 85254,TRUE,Shopping Home Decor Food Arts & Crafts Home & Garden Chocolatiers & Shops Specialty Food Event Planning & Services Cards & Stationery Flowers & Gifts,9,Cost Plus World Market,33.63409,-111.925378,4,,
0g_KFvnPIkA8ywTXPPeRCg,9880 S Rural Rd Tempe AZ 85284,TRUE,Asian Fusion Buffets Chinese Restaurants,15,Hong Kong Asian Diner,33.321976,-111.928947,4,,
0HDkCZtCvua-Wahio1-pBw,15044 N Cave Creek Rd Ste 6 Phoenix AZ 85032,TRUE,Hot Dogs Mexican Gluten-Free Restaurants,6,Two Hippies Groovy Beach House,33.623899,-112.031235,4,,
0hINUlmBRV42wWnhmUN7Bw,5656 E Greenway Road Scottsdale AZ 85254,TRUE,Local Services Middle Schools & High Schools Elementary Schools Child Care & Day Care Education Preschools,6,Rancho Solano Private Schools,33.626964,-111.958796,3,,
0hoHNh8rN2D3A0wpNCGtZA,8386 W Thunderbird Rd Peoria AZ 85381,FALSE,Food Coffee & Tea,9,It's a Grind,33.610449,-112.239434,3,,
0HTnlz0k8vK4V1mXc9TPzg,6315 E Thunderbird Rd Scottsdale AZ 85254,TRUE,Local Services Preschools Education Child Care & Day Care Elementary Schools,4,Scottsdale Academy,33.611114,-111.944252,4.5,,
0Hu9kAo0FYaap3rYGDUOyg,5321 S Superstition Mt Dr Ste 104 Gold Canyon AZ 85218,TRUE,Hair Salons Beauty & Spas,3,The Salon At Gold Canyon,33.39926,-111.36425,4,,
0hYTkJtgQGu-ysCZnmFZDQ,5034 S Price Rd Tempe AZ 85282,TRUE,Thai Restaurants,28,The Siamese Cat,33.379517,-111.893423,4,,
0iDFiC3ThklulFzSlJqaOw,8969 E Indian Bend Rd Scottsdale AZ 85250,TRUE,Barbers Beauty & Spas,16,Pavillion Barber Shop,33.536458,-111.888328,4.5,,
0ieEqGInYunNBaBzg8j_WQ,21001 N Tatum Blvd Phoenix AZ 85050,TRUE,Pizza Restaurants,24,Slices,33.678615,-111.974607,3.5,,
0IojJ5ZpxhX_BFJdgUk0Nw,500 W Southern Ave Ste 12 Mesa AZ 85210,TRUE,Bars Nightlife,5,Septembers,33.393841,-111.842039,4,,
0iWfPm7jgGeFe_Gt8G3DAg,5000 S Arizona Mills Cir Tempe AZ 85282,TRUE,Food Specialty Food Candy Stores,8,Rocky Mountain Chocolate Factory,33.385285,-111.964558,4,,
0j2UisBk89SHqihr0IdlJw,922 E Apache Blvd Tempe AZ 85281,TRUE,Pizza Restaurants,14,Sal's Pizza,33.414851,-111.925857,3.5,,
0jDkXQdprSgbx8GeK0dcTg,1625 E Glendale Ave Phoenix AZ 85020,TRUE,Food Grocery,8,Bashas',33.538076,-112.046448,2.5,,
