user_id,name,average_stars,review_count
-PeMq6KFryUQWThB_t3H0A,Randy,2,1
-pF3n_6nafb8k9p3fGcjsw,J,2.69,301
-PF9LxR94ntpwr-lkK_0pg,Wendy,3,1
-PG4-CLQrcpWTX_fzS28XQ,Wendy,4.4,5
-PgQBqxIsObTf0B0Kql8Ew,Alanna,3.6,5
-PHa7aOr-nNvTIRCSvmGwA,Matthew,4.5,2
-PhhB91jiFxlA3NF8EZV7w,Stan,1,2
-PJxXwkxu7vqV5Kz1WjyLA,Dennis,3.39,38
-pkSexE7LgNo3ZXPVHrBhg,Allan,4.67,4
-pL4qeiku0LJTuGckcOirA,Lydia,4,1
-PlTQNZHFFA1f1hoQZLaOA,Fred,1.2,5
-pmz3h5p0qjXprkmaFco2g,Kim,4.25,5
-pN7vtnFxLOY-BEyWU2UHA,Lee,4,2
-pQbJ-gynZBi2hj8_WQzMw,matt,5,2
-pRu0LLTjqlO0KBB9aBC4Q,Glenn,3.95,64
-pRXVW-Q39ZOXRmtWySLEg,Mare,3.82,22
-pTlFD1pbeZcyBHqjFEwKw,Candice,3.3,11
-puDiFytfeegN1GTj2ZyyQ,Leslie,4.23,40
-pUZx8_-wSuXiAN6EfFk0g,James,2.5,5
-pxkzV7UCZiyciQt3g1pkw,Grace,3.67,3
-pZBAoPnG5DW32qOzbJxfA,Jackie,4.26,92
-Pzm_qd-rQ9ruWBa1vWoPA,Adam,4.22,9
-q0RFaCkmT6TFxgk0a9dPw,May,3.63,27
-Q0yfgIXTRU2CSZNf4mcog,Harry,3.84,136
-Q1LmUAWR3zMxntbLcRZ1Q,Erin,3.2,10
-Q2paJK_YqrbB-jNY6YvGQ,Mike in CT,4.75,6
-qBrTIKucRM3E_XmVOLlpA,Daniel,4.75,4
-QBvFb5nDWilF7S1x8ZD5w,Bill,5,1
-qEO4PkRNlkmQKvpB0Im2Q,David,4.27,12
-QFUut5cViBP9mYFHghZMA,Herman,3.71,17
-QhD14FMKeUMMzTIlHFuKQ,Zach,3.5,8
-qJm5Kxx9U7oVKHYDUBsbQ,Nany,5,4
-qmAD-MAZ5UCMgghTtKhbQ,Danielly,4.25,24
-QMHbYyMQFv06jA6N1txfQ,Boward,4.58,25
-Qp1izrNqLtL1OtMlJxtUw,Al,4.43,8
-QsT-5CRP2uDpQdyS7VCZA,Kavita,3.67,6
-qT6RQwttXFentApwnDvaw,Becky,3.33,21
-qTK_hFJuj0p1deFLNyRAA,Sean,4.6,5
-QTX2UW6PRXnuKRbqJ0soQ,Clint,3.2,5
-QT_e-7VSun5c2z85k_k5A,Allison,3.96,46
-qufCPk-o3LU6OnF7tvMTQ,Stu,2.83,6
-QwmhDWljbhTkwqNJkYkbg,Christy,5,1
-QXUUzZprBnm7Lbv9CWO6A,K,3.67,3
-qylrEIzXW02p92zya77LA,Hally,3.93,74
-qyZVaROHUDni-MqfCzGUg,Sarah,3.5,17
-r2u8wvUPOhaod8UTfOb9A,Mecca,2.33,3
-r5yzQmUdD6XaEyQCiHDpw,James Dean,2.5,5
-r8xXdMbOg_HuOi_J5M05w,Rage,3,2
-r94Cem9OAOGD18F3igsUA,Ken,4,7
-r9gQLmzxwtH6wT0cRC1BQ,Richard,2.93,30
-rasUDrcYYbWTjkP8FjE0w,Kyle,3.5,2
-raymRJkFAvBYFMuNuk7JQ,Ryan,3.06,16
-rC0wI2U3N6LwtBqLtPuAA,sam,2.33,6
-rC7cl8eCWNQGLzLDnoRQA,Barb,5,1
-rgsRMWsSiFIq8ubZTVygA,Sharon,5,1
-RGZxK5ZXk_zQ7KnaUOfug,Stephen,3.33,18
-RK1bDuq9ARnlZL7XW5Pcg,Harith,3,1
-Rk_M0veSqcwPrmkEKIiRQ,Dave,3.67,241
-rmQn62wINjWwCSPdgl6IQ,Janette,3,2
-rPUWcr4-1QnPJgs1Ec3BA,Rex,3.86,46
-RQjnGhgUODvPDdvf4pU0A,Randi,1,1
-rQNA5fH5InR4Euu_pIsFg,Amanda,5,1
-RR7w6uPiWKRehtwhl8ddw,Scott,4.11,10
-Rs_cxPORS9ebE1WsRrjig,Theresa,4.67,3
-RUFfiA70JEDJMvg7bhf-w,j,3.97,35
-rutaYKpWZoWcupIJ2OkHQ,Scott,4.54,13
-RWm74oLki1462coxXzTCw,Chris,4,3
-ryiwN1RxngKFAhLxKsDoA,Prince,4,4
-s7Kyx63XHTG2q5TozlfEg,Maryanne,3.61,428
-SC91ZBxiD6zLXwaW-NjQQ,Adam,3.86,21
-sdiBaiM7R3OZ_CtEEAdIw,Steve,3.49,333
-sDq3t3C-z7tJ2ujexNvDA,Ivana,3.12,9
-Se5LA_emKR63tAbGv7q4g,John,5,2
-seOTPosRFgKcZIzA7qj4Q,Joseph,2,1
-sh5NmVSrYl8TZyQxDEGlQ,L,3.33,6
-ShGtYhJlQH_XQNjUcsU2A,Crystal,4.5,2
-sHOugMpr6EFX4JlmW-ihw,Charlotte,4,4
-sHqVSMJ40g6Jg4lP-ZNfA,Linda,3.86,7
-sJOPslqVEpRT0DZQyFzJw,Ramon,5,1
-SvLqaZ_VW12Gnf8kHFHOA,Daniel,3.76,50
-sVRqx8I-STvI8ImUhY4bg,Lisa,4.25,8
-SXBiuimPk2qBkqQAFc4dg,Sofie,5,3
-szu3WmllLCuq8oIXr7Vew,Adam,3,3
-T1DJOlZpyBMWSGOZ-k0Wg,Alecia,4.21,14
-t4nxJ4k1sd_HF-V0cJMiQ,nessa,4.1,90
-t5LZg8ABpgR1REBo_EDrQ,Amanda,5,1
-T9hc0NvehG94Oxq_IlyPw,Allyn,5,6
-T9QCgvsmLhO7Y6_yFUcyQ,Jessica,4,23
-TAJfR0ko-9zY4f4sIK_xA,Erica,4.57,7
-TCkJ9fgfsisENKYXNppfg,Edward,4,5
-TcmJDW8-Mw0Ak2IEpKEcA,Sally,5,1
-tDfNiL3AL97tMS9fP9XSg,Yancy,5,1
-tGstG2pMMN7MJVPOLt7lQ,Jennifer,3.25,110
-tGwkqPAxADryZ6cgbL0nA,Karla,4,7
-tjest9KLtzl_7iselznuw,Eric,4.37,30
-TJV_PUPOIM7a8smBCzg_A,Brad,3,224
-tnZ1xO6sb0jChrGSH-Q_w,Stephen,4,4
-tP11OHD4YWuteQQI13x1Q,Patricia,5,3
-TPyo6NyRlFP-3OW6sqppw,Peter,4.07,29
-TQ1kwbdVKCigc0u1rWZDA,Steve,1.78,11
-tR44MSwi03h0CE2AQpTDw,Belinda,3.75,8
-trQp2N0JloIJ7wfMfKtgA,Jason,4.11,38
-tvve3XNH9CHqQME_4N1yw,Jordan,4.5,2
-twmKuBk52lIrsJlP9gXZg,Nicole,4.04,84
-txH2zJSBZQHO6RWvoWXuQ,Jacqui,4.05,58
-u-z-4_xLgYx5kX6H_mm0g,Sheila,1.5,2
-u114iTDWqAVy2LlAFMR-A,Mike,5,3
-u3nv-yLrnxhGz-N15DU2w,Laura,4.07,56
-U3u2LJQmTiq8QQrqL-CGw,Jarod,3.33,3
-U7BClJ17p8geTEemShyfA,Brian,4.45,11
-u91UNssob3wy6rTu7CYxg,Adam,2.82,38
-Ua-r3fdwqDk_e8V57-Oxg,Amanda,3,2
-UceznDVs5DUeD_qrNiCqA,Amy,5,1
-UdwnIQPRdiwexFNb3nW8Q,Patti,3.53,17
-UDZu8sGloFIAIeFBvqK_g,Mary,2.38,8
-ugktMgnGXMWQZrguiwZfg,Les,3,2
-UP82TPPpG_NpcsbDbBlSw,Marc,3.46,247
-uPDXzRPWVbSk1eyXup75Q,Denise,3,4
-UPOE_C5uY3F1kHSI9fONQ,Shannon,3.8,35
-UQEVYS2cXZ-R-eoCisOjg,Tom,3.95,23
-US_SpFlEAsu3ZRWY8Bsvw,Chris,3.68,22
-UxHWAdU1sjA1n4u0ToOGg,Renee,5,1
-uYfeJs1HNUBRDEBYdv7zQ,Denise,2.97,36
-uymjihQpqfeoQ1J2vq47w,Mary,3.81,26
-UyNlq8TwNTY0faXlAgJOQ,Dana,4.09,33
-uYutd6Y-BxIl3HOIsCZ7A,Ben,4,13
-u_UKH4PSWBDfeHQgtlFcg,Heidi,4.14,28
-v-5Gyw2C5g1Xcp3KNjq0g,Lucas,3.7,20
-v1Txsr_Pnapvzex4djB-Q,Jimmy,4.4,15
-v21Tlq2WsNvo62K2Wb1Cw,Alison,3.65,20
-v2iR3tUIuaIimKqkdGyLw,Allison,3.78,36
-V3CXSxnUzjkLVqi1xGrkA,Dougie,3.19,96
-v6kid23SlRmwiyNmj5WDg,Jake,3,3
-VAF4FC-WKd39_t_RV8XdA,Koli,3.8,66
-VAjRXWhlTkB-hu20Nakag,Tim,3,2
-VauHoe_blmiBri9W_jMsg,Bob,4,2
-vdiJzXc3KcZbPogbM5ziA,Linda,3.17,6
-vDz-ZA9acDdLEkn63k0AA,Bill,2.5,4
-vEOfeusSRTv9w0PfHiZ7g,Melanie,2.86,7
-vFU5r0eNLc8yeWnhP72XQ,Ryan,3.88,8
-VgSxLlBjMmJTPu95aORgQ,Leatheriah,2.71,18
-VLz8fGKbli0lMkmzTU6wA,Roxie,1,1
-VMZ8Rie8r45pw7Y8TWG8g,John,4.15,13
-vNnFcDvddpNqqbEc2_YRg,Janine,3.51,69
-VnpBtUyk53QpdFPcBnWiQ,JM,3.86,8
-vp9iLyaYoSa-sefM7IqvQ,Will,3,2
-vRFUY8ixuNniCCNVvmkRQ,Brittany,3.93,58
-VtylxgCHrVrsSCn55e9QA,Scott,4,5
-vUBN_6FO4-AIK0bsyfJyg,Kayla,5,1
-vUIF5R9D2FUVISOj1IWlw,Alyssa,4.47,15
-VvewQc_midHAjz70lcA1A,Ron,3.2,15
-VVoGOKnbRqyShLxgEkyeg,Bruce,3.29,14
-vWDDibipvhcVbKDbqOyQQ,Joseph,4,1
-vwZg5L9xZKztP3OxQgmNA,Cesare,2,1
-VY8PltG4AnYWSM8hxIONg,Laura,5,3
-vYXx48V-WZP-zhoycttiQ,Sallate,5,2
-VzCDVlUUBuPUcvmAEsgkA,Marena,3,2
-W00a2_Gv6nSo6BxM8eNXw,Derek,1,1
-W2gbkXg9BxGBajBq81hfw,Jetter,3.89,154
-W5cmxmNtDeLiJ4c_Zxojg,Kat,2.71,9
-w68krwuUj6CFe3kX3Momg,Michelle,5,1
-w8p0JadO426bSw_61Wqkg,Kimberly,4.5,2
-w8z5uQcJfHT2hD9JCUR7Q,Robert,3.55,44
-w9Fw954wVd8CTyHWyxgXg,Michael,5,2
-wbG2H061isE8qDltFKRzw,Todd,3.5,2
-WDIKh0cXhKCiUPJ9Tudjg,Leighton,4.2,5
-WEfh4lO59tvv2RzP3RSjw,Brian,4.5,3
-weRL-FCmlR07rjcJguwew,Kelly,4.42,12
-Wipkr9x2FbYMvCPDwewBA,Alex,2.75,6
-WJ9HJiBLoUS9yNhiE6jbw,L,3.56,209
-wjk1d_yt23uPcOky46beQ,Sandie,1,1
-WLWeqxm0FEd1g2jg46bPA,Jim,5,1
-wmbeu8At18AoRjkNaEYEg,jeff,5,1
-WqGgYWuGAJ0m88FoJjVTA,David,1,2
-WqrjyXrY1f3iYznhPS3xA,Sean,4,3
-wrv5j-SMiPc2Z7T47Qhig,Ben,5,1
-WtEyxSW7rt19jF5mHN6Sg,Melissa,4.5,2
-WVnqAU99_non920GFaB7Q,E,2.92,13
-WVTKM4JvMdYz7YG1i-H1Q,Lillian,4.75,12
-wwNJ0zd82_q8Gh5XXqAEw,Matthew,3.97,79
-wWYtcXR15vBL_rigv4i-A,Steve,3.33,3
-wyytR8ZYXjhEK2YZ7d-5A,MarNae,3.37,51
-x2CGzWCH6PEhq0EczcBLQ,Mike,5,2
-x2kDS9hWVtOvv3lnnULpw,Andrew,3.79,14
-X9J-iTPLbXTD1bsktBhVg,Amber,2.67,6
-xAXsW6lriYqEzfEQmpxqw,Bianca,4.01,99
-xCoP4eNfYT_u8OIOJ2ALw,Jennifer,5,2
-xfJn_BLOsD3hfefrGM7VA,Juan,5,2
-XFo0q5jiTmSKcrsR-EOrw,Robert,4.5,2
-xGJ4pQ_0tSkNAUCsuq4SQ,Da,1,3
-Xg_eC_3aQeJFex-pLvTfw,Roseann,4.6,5
-xIUa6jbb1GzsZQFq8IePA,Delia,4,8
-XkW4sYeXhvfoUXvTUL-gg,Ron,3.63,27
-XOASrDXwlDhBifuhPQB5A,John,4.33,23
-xSgO52sdzP1ZuzjHB--3A,Abelardo,3,2
-xwAX0RoqrEWmGAZ9aSGgw,Haley,2.94,16
-xXpVlDqJwFKJG1Au2_6zA,E,2,3
-xz30DU7QbeKTqSmDYbFDw,Jill,4.67,12
-xzH3SSmA47UMXzdA8hCLw,Christina,3.62,8
-y0UY-IaRZvh-lKiEklJ0w,Lisa,3.39,102
-y6nu3jZndwwxMiNAPXT3Q,Shawn,4,1
-y7VXJa-koliuE5mQ8RulQ,Sophisticated,4.37,29
-yAE-352Ks7zwx6wKIzeTA,Derek,3.25,4
-YajQUo9WA1n7A1w8nic8g,John,2,4
-yaUMGgbVm1iOG_j8CmBtA,Tom,4.05,21
-yg_AMAU2HNh48zcuQ13mw,Jim,5,1
-yhNTAEWaSEddJSq5NU0_Q,Dano,2.94,65
-YjUsHxBeVMwGHKiQ8OZCA,K,3.2,5
-YKyVo9t-tRkLWrdrxOsFQ,Annabelle,3.7,43
-YLjmeAqLY7ba5kptuOGRQ,Aaron,3.21,29
-YLtOLwOh1_xxxBnGtuvNg,Greg,3.47,43
-YOPg_VxGXxF2PEjvgoViQ,Rebecca,1,1
-yqgNgb0SK1TovV7PX8nHw,Brad,4.5,7
-yqhkfh5FiVMkCkebn3z2A,Tony,5,2
-yRLeYiBOjWW305IJPzFfg,Trisha,3.4,6
-YsxagPpXQG-V6X17osqbQ,Jen,4.27,12
-YtyX6MBmqRjz0C1V7cJyQ,Paul,3.88,18
-yykKveiSaWxcXM2QZE_7g,Jonny,4.02,53
-yZJr73bAoPtlpHUL7JBzg,LaVerne,3.75,15
-z7RiUTedZNDA7rVNqqw4A,Doug,2.25,4
-ZDJ8KSpOHhCPrwi6F-_Ug,Heidi,4.02,225
-zGjdLYomCjClPpeqb25Aw,Scott,3.56,60
-ZgO91KFvYQ1YqTNB_RMrg,Chuck,4,5
-ZGPvPW5gUc1ub_FbaVFDw,Nicole,4.33,9
-zHdYBZXEb2Swj-F1Kk9og,Nicole,2.86,7
-zKptvSoB-FjStqZSMLWMg,Jon,3.73,15
-Zlsy_1wAKbNrp4-c5V9uQ,Chris,3.62,19
-zO_xCGlZRUu8rnX6LDLXA,Kim,5,3
-ZphzUNtCX-klSkpjlxRvQ,James,3.49,75
-zQ_LLfu-q8dbbSNIxpmqw,Danielle,4.35,20
-Zs3mZHa-RDzA_GBT2bfqQ,Tony,1,1
-ZVmHZcdn_OH52QWwSMimA,Vickie,3,4
-zwhCCgyeypDjppfCylWSA,Jennifer,4.65,23
-ZWUL1xfFP-WA9iS87S8hQ,Khera,5,2
-zzhFGw6I9wA5EtivKn89Q,Tish,4,68
-z_XfbzcZYN7sxPQLNzA5A,Stella,3.06,17
-_33GV5Jdy0K-1m3LUtx3A,Morgan,3.12,42
-_3p-2J3onbOHKMltqTCdQ,Nancy,4.15,26
-_60mfgx5GNsroA0QSRqcw,Oaklandish,3.64,94
-_GtJEB9B4Ckm7Cd8RIq1A,Sara,3.64,17
-_GY1HTGxxE0ZyQ6cw0KSQ,Zsazsa,2.33,3
-_ilQMnX9m3hthIioMGNwg,Mary,3,4
-_kYtEITbj5khWLI1P9TDQ,Uriel,3.83,6
-_loVFMd357p7ryUkqcaHQ,George,4.5,6
-_mDUXmM5CWo1Q4qwuoiPA,Julianne,4.36,45
-_UkIF706Xr2H1aaYEhdww,Daniel,5,1
0-3ns3QSfFL8nDXRKBZ10w,gregory,4.43,68
0-aWamipsRNfcgFYALX1KQ,Monica,4.04,136
0-DnHbefypwaHjA-fH8wTw,JC,3.57,47
0-p9IQ8MklmH16TzOJviVQ,Natalie,3.86,8
0-rRrM_1bHq_BScqeAiMsg,Tracie,4,1
0-TC-p37h-4HAMUyjB4v5g,Britt,3.67,3
0-TF6oK2_KjMbWKoQD2tHA,Ting,1,1
0-TxcfXJmLuK4sbVhCF-MQ,Natalie,3.9,48
00-vInDuI5I78SzGo_022A,Amanda,5,2
00dakCMMozVoqbO3ljgVIg,Juana,5,2
00DeWETLJWNTx4okutHVeA,Rebecca,4.67,4
00IVoTJHcLi9EgDQsFJAiQ,Steve,4.43,7
00KxB2nOCoIYU7FCG1I4Rg,Michelle,2.75,4
00PjBksrk0DYsG1LiJBnHQ,Ron,3.65,20
00rEiH5Z7hnPjj0bQdG2vA,Mechaela,3.77,26
00rv5DeFuilc39RV46Ks7w,Crazy,3,4
00WpjbkLkxLhjd3oHUU7ag,Luis,5,1
00X2_x8_bAdMrpRge5Jx5Q,Felicia,3.82,234
00xieoeyEe5uN3lhmdBlng,Mike,5,1
00xlzNoUgwfYsnHL7f7i5Q,Bobbie,5,1
00xseuGETqQAwGiHtk29Dg,Sal,5,1
010uctFbL3rzTlxeylzAsw,Samantha,4.35,17
011Az2JUgRiJObyOPZTfWA,Tim,4,1
012iOVBiZfpK67KUCHBFdw,Kelly,2,1
0178DFrWNvyhTxqT-2XfUw,Daniel,3,2
01Gc7stzEa_cL_HBtPtOFw,Jason,4.67,3
01hiTvu2EGF4G9YIfAYkDw,Rachel,3.78,9
01iRNoZ91eWlCQsQRrTdbw,Stephanie,5,2
01nTwhHBaw8AHjQDb7JGBw,Kari,4.17,65
01OMnVKqx1CME12orfIrDA,Mara,3.96,250
01pI8lIEwSAzzfPxUby-yw,bob,3.68,25
01pjEId_A_MI4XaFyVKXFw,Lindsay,3.64,12
01WGYKc9lVq-V6fG_eyj3A,Gerry,2,2
01x9fhwar4S7t911-oxe8g,Hector,3.36,36
01XhutBW-AAWTLY4kCRjsQ,D.,2,5
02-2JMvDu9QDHUQFxAUCWQ,Emma,4.33,24
028HeCczCf00fqcLQQR8rA,Kim,1,1
028v9b6r4SkuDos8iXlR1w,George,3.82,50
02adxBzRiT2U5k8FUzMbJw,Chris,3.5,6
02JMm1ncjMQoL6QPfyhc8A,Tim,4.05,64
02LanstxBzqF_foJ8kFTBA,Vee,3.29,24
02mA_muC-5A_Oe_tv8tg0g,Mark,3.77,56
02opZRjrfcjxsYzzD8FQ5g,Selena,3.29,8
02q1ErfDu9toKO4iNQyhSA,Linda,4,4
02SmyhfYo1QtMQrC4T2Z4Q,Amy,3.62,9
02TxK5mDNIHBccCFetDefw,Aaron,4.75,4
037gJ6fmcXCW1ajls5tr_Q,Lanna,4.6,5
038fcAUG3makrkLXRgw52g,Heather,4.09,58
03ArkMwQ7gHWPOrJ28MIIw,dylan,4.5,2
03kllIN9ASWGmecQPLPqZA,amy,3.66,29
03OBsV-zcLWauQ4hY1P9ug,Roy,5,3
03Oz66jJqOPXszYgQKhusw,Mary,4.07,29
03So5fVSX1HA0cPrfIgDYg,Kurt,4.43,8
03sY4uhLGJbEALve7YhHBA,Ann,3.92,13
03Wi3xFOI_DUcsIoRQDTBQ,Sher,4.33,246
03XnXCXK7gVJaNRtze5zCQ,Jay,5,2
04-b0IDhhiaVKbmDwQD3tA,James,2.5,2
044ayfuEbad7SKyM_c0OZw,Cindy,4.17,144
04bgNBaA08GfHUndweJZSA,Melissa,4.67,7
04Bliog4JSekIOQiImkEKA,P.,3.46,13
04IL-BzBN8WdOQEtYVoZ4Q,Matt,3.39,24
04LI791UXGRQj0Bg_e-l3Q,Joffrey,3,3
04xW5mhSBaCzpjbcf2VSZg,William,3.19,136
050100laeiBF_2rANXvZlA,Bryan,5,3
059zU-spz0tX8ef37Kqtcw,vikram,1,3
05AcY8awfcsXX2SuJxHmBA,Will,3.52,95
05C-afoGFwzcE4jr2E6OHQ,Mark,1,1
05IuMnO1tvU0tY6xQQje0w,connie,3.55,22
05QidqjR04heYoPtdYehPw,Rob,5,2
05Y7z5_7j_8S2KrCGRoNig,Courtney,4.25,5
067gQ2JZS15cdUhnot6rKQ,Gloria,4,170
069_B_97dnFzvpDD9u8Jxg,Mister,3.18,17
06frpU62PNN_rh35KZfHtw,Yvonne,5,1
06FvM-0mpGxQSfoV4Em7bg,John,3.97,31
06gumhkxl787Td84ljLt1w,Jill,3.57,111
06jGTBWhhDAJ5PXCxIq3rA,Marc,3.27,418
06LcER-f7CfKrRrCOYvXyA,Heather,4,1
06LFXTzxGQkYbJMlt-bBLQ,Sydney,4,7
06Mh4VM6Z9z3fZYNwZQrhQ,Billy,3,1
06nmAShwq1eUH03kqypP_w,Peter,4.86,7
06O-7pDEoDuKhD-PKQHBqQ,Phil,3.43,7
06UQzRwv8hXD9HXeiVc-mg,Kathy,4.04,82
06VnnZHSaSOGWLjHIbbqFA,Tracy,3.5,9
06Xp4tGhM6Ie86xZQDK0aA,Joe,5,2
06XTzJG5VebZuqoYWXiP7Q,John,1,1
06_L1SVDBshdIHvN1JGY1A,Kathy,3,1
07-vagocs2yZJPGyNLx-lg,Lisa,3.67,4
0703OfNvhtJTX9kuMQ_qbg,Gregory,4.34,64
071SxYB7Z6l88KZxhpz8Rw,Eric,3.67,3
07awdHM8_Aircu-3V3yZzw,Tammy,4.5,5
07bgVxkqQZtBs8Hq-behgw,R,3.5,2
07D36uafGBKYnxVd5L7Ufg,Rocky,5,1
07DuXfx_cHHvFu-fXaxnuQ,Mr. Snapperpants,3,4
07f7H8VWvaNb5rl49LGdLA,Risa,4.3,10
07QrlEBAY9bp7ivPl3_tDw,Christine,3.43,242
07QVG317F2Qf0slIkP_-sw,Jeanette,4.75,6
07rUZ7uPEpAoMVqYqjYXEw,Mary,4.33,3
07rzOSTEkjtV-atJeJ37og,Francisco,4.33,3
07VVhxS5yBNx5Zsj-C4ypg,Trish,3.67,3
07Z8AFJYDHaiqy1cmFaQRw,Pat,3.25,5
07ZirzeJGf66FeXsgjg9ow,Jessi,3,3
085TP4qzSt6sr2COT4lVCg,Brent,4.06,78
08cbSEei1-eMwP2HFibS8A,CA,1.25,4
08docTe8dJEpmtldfIkufQ,Joe,3.56,68
08fQ03TquEkERny-5YcYCg,Jaime,3.75,36
08H-Eel3zK3okX6kW8wHQw,Alex,2.62,8
08hEXmqdzVeNXbnYpKqrEw,Jeremi,4.67,3
08K1lCMbFlvQ9VcmaTAFNg,Ceci,3.69,52
08khXYusBiuRaIGCGDrk3w,Jayne,2,1
08PXVzu6ysM93s-HaUPOIQ,Russ,2.9,10
08uQiHjASwzu4Js7FT18_Q,Jeramiah,2.33,3
08W2WYMtjwrf8rGmJlQPrw,Angie,4,1
08ysiS4_oe0nFHdoyNtj4Q,Llana,4,2
090kdP3SHYtabwcf2PBUkw,Courtney,3,2
098bNZOIfFJxu092fWrRRA,Brian,4.75,4
09jzqsa0QTu55sgVCdsntQ,Eric,4.43,7
09n6xg2yuHg1sBC9mOJitA,Gregg,4,7
09pyHyFfrOFiz9IzYgMixw,Morgan,4,1
09qHJhoO0Q-VbrqOwTrozw,Mark,4,1
09qo3BcVjpZqCQOqDvm91A,Mohammad,4.2,10
09tyhxznpu1H2q4BNvL6gw,Jean-leon,5,1
09YO5fwcpZT_e1LdtdV42g,Heith,3,9
09ZCt5inrt35zuJVtxBB5A,Shelly,2.5,2
09ZFWm0feqpxfH8INjSsng,Chris,4.27,22
0a-ISXPjsyyNAMZfDbrKpw,Tim,3.48,235
0a2KyEL0d3Yb1V6aivbIuQ,Paul,5,2
0A2rFWDII9esbDpmcykr_A,Kari,4.38,26
0A8YGP_AZOpcdm85khOhkw,Greg,1,2
0AATs8lhF0IcDQVK9VhgPQ,Dan,3.84,67
0AbPhr31EpMgsOCCroUb9w,Adam,3.7,20
0adP79ddXc7vy5KuARwslQ,Mike,5,1
0AduQ0KpViuRrmOwjgx2SQ,Dude,5,5
0AE0egFFTmQDL-NC_tOapw,Eric,5,1
0AeY5wpNSU2386HP8N5UNA,Janine,1,2
0aFXjOk6NqvJ61GcvOAusA,John,3.94,226
0aK3o0Vd1LDc3EWX4-PJeg,Leah,3,4
0aks14BXaDIqj4-xc_bkaA,CIndy,3.75,8
0ALGfIEnbtKMxjfCjGSN3g,Adam,3.54,13
0AmVn00Gr2MRXIj7Y4TOAQ,Melissa,3.76,22
0aN5QPhs-VwK2vusKG0waQ,Richard,5,4
0aN7R-2ieaHWKW6AHke6Mg,James,1.5,2
0aouU2Yfzvdie87pI12-Uw,Rachel,3.73,15
0AO_D2IqB0vTkLc6cLvFxw,Evan,4.27,11
0ap-ue5loAYm7t1pESKPmw,Cassandra,3.33,6
0aQyjVmcytcjkiabuhkIgA,Ashley,3.64,86
0AtO57hwndBu5Tk9CZkedg,M,2.89,10
0AvdW2CKxUvMPwzDrnegwA,Carrie,3.91,58
0aXLHE8zYcLYM7WElPRI2g,Craig,3.5,136
0AXLVN_-etsqOB-9w84Ekw,Bryan,3.82,845
0a_yttIaorlvinGd9712dg,Marie,4.05,42
0b-mORh60rfe6JOCW3vRfg,Ron,3.36,14
0B1oupXN3mPRjQgyN5xRvQ,Leela,3.67,3
0B1rmepvCqVWex4zDYOGsw,Joell,4.33,3
0B2i-RO_IfMVhb3biIRhUw,Jon,1,1
0B72lj8x6TXrKuAYpaHL3w,Kenneth,5,5
0B8XHsrWEaa4A35GDwCRbg,Azwildcat,3.94,16
0BBO-d1_Dr16Tc55x--ejA,Smiley,3.69,16
0bC7Urq8fShGmwPkDoB7aA,Rafael,5,2
0beZngJ03EmIQfVcnlVK4w,Robin,3.51,66
0BFOLUZ5D7eyeJOY6ptx2A,Bryce,3.69,17
0BfSTRcQpBTeNlx9SuAGWw,Nathan,5,4
0bf_zvgBrEOnx7TLh8dxOQ,Tony,3.63,173
0BgTnqBc76Wp4aQTRIkqlQ,Jacque,4.67,7
0bIha3TN6o0gF-L28yqgnw,Stewart,3,1
0biMLw2xDuS5vapftFr_cA,Brett,4.23,13
0BJiIIF7BEboWLI9v3kt6w,Whitney,4.5,4
0bKzvtpZjT9FNDj1YoiotA,billy,4.56,9
0bMUm7UHN3WVyTsJlU0Aiw,Raphael,3.67,6
0bNXP9quoJEgyVZu9ipGgQ,Aileen,3.34,620
0bO77jpzWglCW3JFFy9ijw,Laurel,1,1
0BqDTIfXyiDJgvfholdctQ,Michael,3.5,7
0bRCHX5BTblUWcfURIKR5A,Matthew,3,3
0BT613A1PBxuwxUzjEb6VQ,William,3.89,38
0BTW4a0JASb35L4eYAdheg,Miss,4,2
0bWnP902tqiUoR47WWdRmA,Thomas,5,1
0bY7XTLpcN65SSnyNM0TiQ,Joyce,3.5,2
0bZ0kpqHyKIOzsKCn77A4A,Samir,3.91,33
0b_ehtfJXDNSBJMW1hSQ_A,Dawn,5,2
0c9N11Ng1MH2wIhIH2gonw,Brenden,2.92,12
0cCnoMRmxffHLwTW5-orrw,Darrin,3,6
0CDKPyRcun_V9UFJhUxZcQ,Happy Mom,5,4
0ceSgE-VhrPMEmy9QpeEwA,Annmarie,3.67,3
0CHdcw3BTe4GZffBNa6a0Q,Jonathan,4,1
0CIP-nma5yM9HY1OOBS2yA,Christine,4.39,34
0cIXWwrIWEW0qBzfPVZjMQ,Courtney,5,1
0CJtZL8wxKoaznBSdW-G9w,Ryan,3.65,22
0cj_8aqTEbAEYCj4rm2vng,Heather,1,1
0clhhTKZhUSUyf-Ivkcl_Q,Seth,1,2
0cNQe7YKsRlvIyrVSL-IUw,Clyde,5,1
0cOh3F2ZwS-lsD5WatDIKg,Damon and Chad,3.45,20
0cOI9_KEHf0QahoOkJ8ynA,Zhilin,4.27,14
0cOr6YX61FwOkVM1uECbvA,Jason,3.73,242
0cpYLEs1lvGL1jcOB0exQQ,Matt,4.5,2
0CQ3hLCTSdX8m31WqNhZXw,Rachel,2.5,3
